日期,阿富汗,阿尔巴尼亚,阿尔及利亚,安哥拉,安提瓜和巴布达,亚美尼亚,奥地利,阿塞拜疆,巴哈马,巴林,孟加拉国,巴巴多斯,白俄罗斯,比利时,贝宁,玻利维亚,波斯尼亚和黑塞哥维那,博茨瓦纳,巴西,文莱,保加利亚,布隆迪,布基纳法索,佛得角,柬埔寨,喀麦隆,加拿大,中非共和国,乍得,智利,中国,哥伦比亚,刚果,哥斯达黎加,克罗地亚,塞浦路斯,捷克共和国,丹麦,吉布提,多米尼克,多米尼加共和国,厄瓜多尔,埃及,萨尔瓦多,赤道几内亚,爱沙尼亚,斯威士兰,埃塞俄比亚,斐济,芬兰,法国,加蓬,冈比亚,格鲁吉亚,德国,加纳,希腊,格林纳达,危地马拉,几内亚,几内亚比绍,圭亚那,海地,洪都拉斯,中国香港特别行政区,匈牙利,冰岛,印度,印度尼西亚,伊朗,伊拉克,爱尔兰,以色列,意大利,科特迪瓦,牙买加,日本,约旦,哈萨克斯坦,肯尼亚,基里巴斯,科索沃,科威特,吉尔吉斯斯坦,老挝,拉脱维亚,黎巴嫩,莱索托,利比里亚,利比亚,立陶宛,卢森堡,中国澳门特别行政区,马达加斯加,马拉维,马来西亚,马尔代夫,马里,马耳他,毛里塔尼亚,墨西哥,毛里求斯,摩尔多瓦,蒙古,黑山,摩洛哥,莫桑比克,缅甸,纳米比亚,尼泊尔,荷兰,尼加拉瓜,尼日尔,尼日利亚,马其顿,挪威,阿曼,巴基斯坦,巴拉圭,巴拿马,秘鲁,菲律宾,波兰,葡萄牙,卡塔尔,罗马尼亚,俄罗斯联邦,卢旺达,圣基茨和尼维斯,圣卢西亚,圣文森特和格林纳丁斯,萨摩亚,圣马力诺,圣多美和普林西比,沙特阿拉伯,塞内加尔,塞尔维亚,塞舌尔,塞拉利昂,新加坡,斯洛伐克,斯洛文尼亚,所罗门群岛,南非,韩国,南苏丹,西班牙,斯里兰卡,巴勒斯坦被占领土,苏丹,苏里南,瑞典,瑞士,坦桑尼亚,泰国,东帝汶,多哥,汤加,特立尼达和多巴哥,突尼斯,土耳其,乌干达,乌克兰,阿拉伯联合酋长国,英国,美国,乌拉圭,乌兹别克斯坦,越南,赞比亚,津巴布韦
04/2012,118.1563793,106.4410086,114.1378551,122.9810126,106.6677589,111.8479759,105.8289444,110.4,105.4008411,102.1997552,115.446498,113.7460651,233.5668617,106.366181,108.5593633,113.6958314,105.9662,114.6517838,111.3326493,100.2735726,106.6581957,132.9153849,104.7381546,105.6109028,109.061976,105.0332454,104.9227247,106.2301773,105.8488396,106.2610191,108.3480543,106.4031912,103.3495178,108.6461973,105.2254832,106.3699394,105.1424476,105.3120257,107.4343344,102.4082041,108.9990072,109.3912863,117.7823803,107.6529939,108.502994,108.8778815,115.0901329,162.9726272,112.2417751,106.364435,104.3129388,103.1022205,107.8271885,108.8302,103.9086568,119.6953978,106.0694693,106.1152237,109.6271629,136.0277368,106.4207879,106.1842879,109.9672994,111.9806251,109.8896148,110.1477156,109.6225084,116.0960222,108.5565918,150.6581317,114.0797116,104.6555719,105.2891463,105.8315374,105.2389839,113.2566012,100.404289,107.8781218,112.7139208,125.8523569,102.2965444,109.1870456,107.7143677,117.6678792,111.78408,107.4043318,108.5621468,110.4735485,112.169732,119.9334451,107.4470954,106.2735463,111.3553805,115.3263675,123.9928814,104.4825862,121.5771641,107.9583681,105.185754,110.4720595,106.6684037,110.2100229,112.0269917,122.2267371,106.9236928,101.1759281,114.2070888,104.3701634,110.9020847,114.4352357,105.0015013,115.8010176,101.7835128,121.915318,107.572592,102.2893856,106.0284827,121.9062362,112.248062,111.5419887,106.9529635,107.4297955,108.2587649,107.0230135,102.2660519,108.2322934,111.9899981,112.5898821,106.4995571,105.4346969,105.6603774,110.0704894,105.836903,122.6308665,107.8452582,104.0521361,115.2320291,108.2352929,112.5308037,109.5069301,107.4338932,104.7808237,115.9049973,110.3064067,106.0578578,177.7306631,105.7495817,112.5880695,105.2818066,143.0161177,122.7052397,104.303697,100.0388056,129.6120179,106.3174194,124.8695282,106.0313148,108.491028,115.2930957,106.8582841,116.059417,132.2409202,109.2701487,101.1312693,106.4176068,105.5167148,115.416631,128.9603679,128.201321,112.4381789,107.0041709
05/2012,118.5274296,105.6374565,112.897306,123.778712,107.2739187,110.4145953,105.7289079,109.4,105.7982052,101.4805574,114.4745264,114.3756558,237.2624706,106.3338836,110.0211142,114.2549912,105.8652,116.1782739,111.7333551,100.2569245,106.5737625,132.4879294,106.1346633,106.5556424,107.8893848,105.4649127,104.8368632,105.2163296,107.0644051,106.28682,108.0476512,106.7197471,103.6488168,109.7191848,106.9434503,106.7598001,105.3574628,105.419159,108.0610579,102.1678328,108.7084234,109.1790057,117.5034188,107.3562385,108.502994,108.8207278,115.3798574,164.253659,111.2088753,106.3744332,104.2601489,102.826421,108.2599162,107.9044,103.9086568,120.3902001,105.7251536,106.0379788,109.769827,137.5498843,107.9295893,107.1638477,110.6462474,112.1168546,109.8896148,109.9003779,109.6092154,117.1865912,108.6309922,152.9457054,112.6376928,104.5291763,105.2891463,105.8315374,105.4932854,113.7440758,100.0878889,107.6925278,113.5029182,126.182529,100.2344227,109.0989205,107.5423,118.4870384,112.2118171,107.2355831,108.2597708,110.8534354,112.7460859,121.1619567,107.514361,106.1206661,112.0913337,115.4395435,125.2224559,104.6825529,119.1624721,109.5945469,105.2051448,110.5440895,106.3317009,110.2100229,112.0269917,123.364486,107.3248509,101.2681577,113.606676,105.0380503,111.1771175,116.5444495,104.8486448,115.4414541,103.8546889,122.8343418,107.2608778,102.2893856,105.8036192,123.3067067,112.6910299,112.0136251,106.9845658,107.3219342,108.4347954,106.6480362,102.9175641,108.4378628,112.5722981,114.3339017,106.3912858,105.4252315,105.958292,107.7815009,105.5943895,124.3139436,108.0706379,102.8748991,116.833485,110.2639428,113.2621426,109.7345976,107.5004158,105.4059065,115.3338757,110.3064067,106.2477327,230.133239,105.5933684,114.2085486,105.0694386,147.2544151,122.5205817,104.2177388,100.0209937,130.0847589,106.7326407,125.189051,107.0486582,108.9998978,115.6934189,106.9904857,115.8127803,131.9293276,108.9588378,101.3414122,106.4176068,105.3928931,115.8688019,129.4690452,128.4320833,112.8819043,107.0041709
06/2012,117.5110954,104.7469516,112.5596418,124.6217784,107.2739187,109.0341472,105.8289444,107.9,105.5995232,101.8476421,115.1041374,114.0958377,241.5703699,106.08627,110.1185642,114.4987276,105.2793,116.7696169,111.8226149,100.1646052,105.5100994,128.4936653,106.8329177,106.8554101,108.044117,105.5338675,104.4075558,105.1199298,108.9405535,105.9772092,107.4468194,106.8156774,105.4528017,109.8916993,106.2992126,106.0598229,105.5724781,105.2048924,108.7166842,102.7988075,108.9388864,109.3701725,116.8548897,106.7726194,108.6826347,108.8778815,115.5322724,164.7569078,111.4384086,106.4444428,104.2918228,103.6824974,108.7773898,106.882,103.7086369,121.5387707,105.4058059,105.4103637,109.9023008,139.0411794,108.4325231,107.5556717,110.9821248,112.1168546,109.8896148,109.9828238,110.161535,118.574588,109.3088468,154.2595379,110.3144402,104.4027807,105.0612477,106.0316008,106.1423905,114.394042,99.56055546,108.2368103,113.843427,125.212348,99.71105965,108.8345451,107.7143677,118.0076594,112.2747344,107.1640012,106.7891764,111.1556769,115.0389718,120.9316108,107.4340728,106.044226,112.3460867,115.5904449,123.636952,104.7825362,124.1179206,109.7787923,105.4060341,110.6160151,106.8219199,110.459555,111.6909107,124.0146282,107.5138755,101.8215356,113.2206964,105.4105256,110.9363556,116.8958022,104.346402,115.0603168,104.1505712,124.2497608,106.762135,101.7464483,106.4032552,123.3502446,112.248062,111.935019,106.9213611,107.7533792,108.6108259,106.4147406,103.2700215,108.4036013,113.5741981,113.7480582,106.2042718,106.3528372,105.8589871,109.1747983,105.907636,127.2749126,108.6341053,102.8301238,118.2165605,110.8896855,113.5801161,109.7426061,107.6999834,104.7490399,113.8180832,110.8341885,106.0972221,234.0590551,105.3961063,116.3926726,104.1669286,161.5171066,122.7975687,103.9598641,99.73885774,130.2220485,106.9091098,125.4446693,106.5994657,108.592802,114.7212053,107.1864275,114.7757848,130.5776603,108.6475268,101.3098907,106.084705,105.2383453,116.2182067,128.5764247,128.0981599,112.9281257,107.3493456
07/2012,116.9241621,104.5624243,113.161565,125.4401633,107.3394495,107.4443239,105.528859,107.2,105.6988642,102.4502731,117.0441815,113.3263379,244.8067612,106.2800546,109.4364138,114.9288505,104.7625,117.1409253,112.3035903,100.1106014,107.1225209,129.367261,108.5286783,107.9000746,108.0587836,105.898363,104.3216943,105.3278486,112.6043187,105.9643088,107.5469623,106.7868983,107.3657413,109.5597397,105.3328561,104.9168223,105.4649704,105.2048924,109.663871,102.3380958,108.7184435,109.6558772,117.3031253,106.4461883,108.6826347,109.1636502,115.4828753,166.2761681,111.0941087,106.2444232,103.8378293,104.0907367,109.4458392,105.9259,104.1086654,122.8826599,103.9826343,105.1689733,110.2895319,139.5359925,108.1307628,107.4577157,111.7564266,112.2076743,107.5918,109.9003779,109.3584366,120.3591554,110.0775817,160.4620168,110.6348888,104.2763851,105.0612477,106.1316379,106.6835932,114.0690589,99.24415539,109.1567806,114.1849572,124.1435377,96.51865969,108.8345451,108.058503,118.1828824,112.0015573,106.6333533,113.9097744,111.1610742,116.8682687,122.3136863,107.4567817,105.0505051,112.7565222,115.4772688,124.0899531,104.7825362,124.4213722,109.4305355,104.7326798,110.7342076,107.4216394,110.6259098,111.8026016,124.6647704,107.7285812,102.0982246,113.2528613,105.802267,112.0768914,119.8959474,105.0342562,115.3623501,104.6437084,124.5439064,105.7646493,101.3120985,107.0778456,123.045479,112.3366556,112.2494432,107.079373,108.0769629,108.0827343,106.3976962,103.5904374,109.03173,114.9711981,114.6782923,106.5487713,106.2392529,106.5541212,108.9757558,105.9278455,128.3813799,108.859485,103.3903791,118.3621474,111.0643521,114.1524683,109.9965869,107.6999834,103.6789829,113.9046633,110.8341885,105.857563,228.941687,105.1498137,117.4495068,104.5935316,171.9466807,122.9822267,103.5565217,99.2588231,130.3552044,107.282809,125.7641921,106.7000899,108.0839322,115.6934189,107.7769391,114.5123318,130.4194271,108.4399862,101.2678622,106.1956723,105.0668293,116.5265051,127.6724451,127.7266753,113.7601109,107.521933
08/2012,117.919684,104.9564292,114.4902004,126.1889311,106.7250983,107.0106646,105.8289444,106.7,105.6988642,102.8351984,119.213163,113.7460651,250.514181,106.7429843,109.0466136,115.344636,105.0553,117.4984815,112.7640167,100.071016,107.6814197,129.0929411,108.3291771,107.7456478,109.2130415,106.3841391,104.5792788,105.8907992,116.6772532,106.1965169,108.2485908,106.8348497,108.2580963,110.1387086,105.8697208,105.4838924,105.3574628,105.5262923,110.7527819,102.3881731,109.8206581,109.9724177,118.6777321,106.6341335,108.6826347,109.6780339,116.3000029,169.2503151,110.7498087,106.4444428,104.5240986,105.4483049,109.8430106,106.0622,104.5087053,122.3764036,102.9325722,105.4007081,110.7888562,141.236417,108.3319363,108.1434076,112.1541081,112.8888216,107.5918,110.0652697,109.1905252,121.8462949,111.1274494,164.1797287,113.6791508,104.9083632,106.2007407,106.5317539,106.6786783,114.5565335,99.45508877,109.9131562,114.5275121,123.7608325,95.70672289,109.8920467,108.4886722,119.2958234,112.8817394,106.3227422,114.948151,111.406088,118.6850362,123.5437336,107.6338246,106.6666667,113.0112752,115.7790716,125.1577415,104.9825029,125.2269165,109.8310024,105.0842177,111.0444587,107.744011,110.7922645,112.249812,125.4774482,108.1935187,102.8360618,113.231418,106.8233632,112.3721083,126.2880055,105.1652761,115.6500009,104.7423358,125.3749796,107.2932637,100.8777486,108.1272085,124.1484402,112.0708749,112.7996856,107.6271474,108.9398528,107.7306733,106.2464269,104.1351443,109.5913356,115.0860981,116.0312318,106.6078283,106.475887,106.2562066,107.5824585,106.241092,129.1138301,109.1975485,104.9377518,120.3275705,111.2217536,114.3750497,110.6807335,107.7665059,104.4206065,113.2530252,111.3619704,106.3473012,229.0400995,105.7416,116.7449507,106.1754136,178.8925069,124.1825037,103.6623164,99.22890705,131.2521956,107.7084108,126.2754287,106.2511065,107.5750625,114.263693,108.6340522,115.1513453,130.7103829,108.0249049,101.6145979,106.6395413,105.6515428,117.615826,127.6146763,128.5313533,114.7307603,107.3493456
09/2012,118.5080802,105.1757094,115.1728694,126.8789651,106.6923329,107.8629891,106.7291884,107.3,105.5001821,103.8653936,121.2629558,115.0052466,253.7724398,106.926003,110.3134644,115.774759,105.8447,118.4473808,113.4068157,100.2364069,108.8344731,128.1410586,109.3266833,108.3906129,109.5100393,106.3343406,104.7510017,106.4826988,114.5544281,107.0092453,108.5808494,107.1418264,108.6395351,110.2145104,107.2655691,106.1484276,105.2499552,105.7405589,111.0350554,102.5083588,110.5320876,111.2062135,120.1014292,107.0693748,108.6826347,110.2495714,116.8182425,172.9337267,110.7498087,106.8644567,104.2707069,105.7431624,110.3152555,106.9575,104.6087153,121.0101404,105.4688297,105.8158996,111.3289417,143.1561323,108.7342833,108.6135963,112.9174222,113.7061984,107.9972967,110.559945,110.0340468,122.9368638,111.144039,167.685139,113.9995994,104.7819676,106.2007407,106.5317539,106.562409,116.831415,99.56055546,110.1341491,115.2146772,124.1154259,96.9376715,110.7732981,108.5747061,120.5869741,113.6700962,106.8153085,116.0110386,112.4210467,117.3882401,124.6939276,108.4151813,107.1253071,113.0254281,116.1940503,134.638408,105.1824696,125.251876,110.1708729,106.049711,111.4271771,108.218877,110.8754419,113.2600603,126.7777326,108.6560116,102.9928799,113.295748,108.68574,113.3189839,126.4146234,105.602009,116.4122755,104.7423358,126.646337,108.7571062,101.9636232,108.052254,125.1280439,112.248062,112.8782916,108.1433195,108.9398528,107.8186886,106.9090289,104.2205885,110.8818547,115.7190981,117.3121044,106.9916992,106.2581836,105.5610725,104.4973001,106.2511967,129.4878472,109.7610038,106.0356206,123.0937216,111.5071196,114.9156046,111.3145416,108.0991186,105.5224474,113.2073079,112.2416068,107.1079585,229.6673735,106.7826421,116.6040395,107.682318,177.5637357,124.4594907,104.0788832,99.53810525,132.7474316,108.061349,127.6174247,105.9805322,107.1679667,115.5218518,109.3161984,116.3396861,131.3076888,108.1286752,102.0769123,106.9724431,106.1229825,119.0442751,129.0791573,131.3590431,115.2946614,107.8671077
10/2012,120.6151681,105.3931313,117.4117302,128.0375319,106.9790301,109.2094583,106.9292374,108.1,105.6988642,103.1346597,122.4923052,115.4949283,258.2990141,107.1197876,110.4109144,116.2048819,106.4343,118.9562108,114.0759431,100.3169475,109.1127151,132.1957282,109.2269327,109.1809258,109.2951742,106.7860414,104.9227247,107.2660338,111.0779331,107.6155665,108.4674003,107.3145008,108.8984068,110.7059152,107.8024338,106.8661257,105.5724781,105.7405589,110.3323019,103.1793955,110.792611,111.3018594,121.0459002,107.1584015,109.0419162,110.4210326,118.015441,171.1496662,110.979342,107.0244614,104.4607507,105.5647305,110.8615498,107.0084,104.6087153,122.4978277,106.3321359,105.9124558,111.3595125,145.1830895,107.3260687,109.0250114,113.9824742,114.2057065,111.2412706,110.7248368,110.3265702,123.8291475,111.3258652,176.2878087,112.6376928,104.6555719,105.9728421,106.5317539,106.9598417,117.8063643,99.56055546,110.3629417,116.0211799,124.6521301,96.99519248,111.6545495,108.9188414,122.8462651,113.8070545,106.8066511,117.6954516,113.046233,118.6223891,124.1248196,108.2457797,107.2672673,113.1386517,116.7599304,137.9712021,105.3824363,125.3053121,108.9355532,107.077031,112.1873187,108.7663938,111.124974,113.9396207,127.5904104,109.8919472,103.2777312,113.671006,109.841698,114.3833177,126.3079806,106.2243533,116.9803858,104.2491987,127.7645884,108.9753062,102.397973,108.7268444,125.6069612,111.9822813,113.0355037,108.0274441,108.9398528,108.2587649,107.2445911,104.5516849,111.2016293,116.2513981,118.7976918,106.8932708,111.4262727,105.8589871,104.7958638,106.352244,130.0956251,110.437155,107.2644101,126.5150137,111.6451704,115.3607674,111.0880181,108.4982538,105.6707721,114.6962888,112.9453159,106.9076637,213.9980044,107.6902757,116.2517614,107.035282,177.9000428,125.1981226,104.0061493,99.66101695,133.1503262,108.2066764,128.9594206,106.0457902,107.2697407,117.1803338,109.6823994,118.6210762,132.2723784,108.1286752,101.9928551,107.4163122,106.0817086,120.4110645,130.6440427,132.4755949,115.3686157,108.2122825
11/2012,123.4127638,105.5916784,115.8555384,129.2250671,107.257536,110.6996847,107.0292738,109.3,105.3015001,103.214375,122.8369542,115.7747464,262.6725159,107.0013637,111.5803151,116.7640417,106.3422,120.1251447,114.7604822,100.3297461,108.9695739,130.9099275,109.0274314,109.035578,109.0319095,106.6760315,104.6651402,108.0551314,108.6173992,107.1253494,108.6484702,107.1706192,111.3131395,111.6037744,107.5876879,106.6446139,105.2499552,105.5262923,109.8204767,103.2995811,111.4940204,111.4569544,119.457176,107.0100237,109.2215569,110.0781101,118.3051655,170.4796442,111.2088753,106.6744462,104.3023808,103.2636858,111.5196261,107.1007,104.7087252,123.3024439,105.8133468,105.7096878,111.3493223,146.9898921,107.627829,109.0250114,114.2991612,114.3873458,111.5116017,110.559945,110.6758414,124.3248607,111.4002437,182.7427953,112.5575806,104.2763851,105.5170449,106.3316905,107.4521443,118.6188219,99.24415539,111.9267913,116.8333282,125.468278,98.10395771,111.3020489,109.0909091,123.8391352,113.6765566,106.7262398,117.303398,113.5193114,119.6059494,123.6877766,108.0794993,107.1908272,114.1576638,117.5521626,145.6075069,105.4824196,125.7344754,108.5800645,106.9069498,112.2681105,109.5053118,111.790393,114.5093188,127.752946,109.8122444,103.2272262,114.8718315,110.4389429,115.1603328,125.1746039,105.7876204,118.1022239,104.1505712,128.5339267,109.0213098,102.5065605,108.4270265,125.1135312,112.6910299,113.1927158,107.9537053,108.9398528,108.3467801,106.9068984,104.7012122,111.2358909,116.6466981,117.8098053,107.1590275,111.1423118,106.4548163,104.2982576,106.3421393,130.9527477,110.6625347,107.0052079,126.5150137,111.7900661,115.7741329,111.2310253,108.4982538,105.5966097,115.040985,113.2971705,106.5279139,255.0346228,107.5568673,117.7313293,106.4449734,180.0087781,125.9367546,103.7515807,99.33430211,134.0386653,107.8225967,131.4516988,106.5585583,107.1679667,117.1803338,110.1362168,119.0695067,132.5231702,108.0249049,101.9403194,107.6382467,105.5790842,120.8324056,132.2618307,133.0982302,115.5904784,108.2122825
12/2012,124.2136672,106.523858,116.3326727,130.4988967,107.5196592,113.0289313,107.2293227,110,104.9041359,102.8814413,123.2762127,115.7747464,266.3243899,107.0121295,111.1905149,117.3805513,106.3034,120.4964531,115.6672076,100.2799018,109.395948,130.2458205,106.8329177,109.4352774,109.0568427,107.5790879,104.0641099,108.8500339,109.5637934,107.0995485,109.4479342,107.2665357,111.9080817,111.9122093,107.372942,106.5560092,105.3574628,105.3120257,110.2251032,102.5384052,112.1954297,111.2498876,119.6368786,106.9605645,108.8622755,110.0209564,118.5669481,169.0760621,111.6679419,106.8144545,104.6296785,104.8896656,112.1328964,106.8003,105.0087551,124.2831493,105.5363841,105.931767,111.9505495,147.6831535,107.3260687,109.3188794,115.0830845,114.5235753,112.052264,110.6423909,110.740052,124.5231459,112.0037309,185.4281752,112.5575806,104.2763851,105.6309942,106.5317539,108.5074844,119.7562627,99.24415539,112.495073,117.5343281,126.3382068,95.51446108,111.9189249,110.1233152,125.7199125,114.5004873,106.7731832,117.1720327,113.9065146,120.2386857,123.7366867,107.9872648,106.9396669,115.1200642,118.7593735,152.8878822,105.4824196,126.2291644,108.1154337,106.9443853,112.3481902,109.7570625,111.9567478,115.0818654,128.8906948,109.4281209,103.7081854,116.0941004,110.6123366,114.8150552,123.7024294,105.6456823,120.0438668,104.545081,129.5004193,109.0496242,102.8323229,108.5769354,125.4037842,113.4883721,113.5857461,108.1327854,108.8319916,108.4347954,106.9196817,104.5089627,111.9097017,117.2765981,115.8100096,107.5428984,109.9402105,106.4548163,104.5968213,106.7665378,132.4644002,110.8879144,106.3451266,126.0054595,111.9560802,115.9649169,112.0444505,108.4317313,105.2999603,115.1086164,113.6490251,106.7177888,228.0969897,107.6321233,118.7881635,106.433096,182.9358113,125.6597676,104.0127615,99.12193746,136.6519537,108.237818,136.5001598,107.3578018,108.0839322,116.2653093,110.8226887,119.5235426,132.6990841,108.2324455,101.9613337,107.9711485,105.2947529,119.9486169,135.3286669,133.4575955,116.5518835,108.3848698
01/2013,125.1911952,107.5621225,117.6906702,131.2990631,108.2323067,116.2993996,106.629164,111.2,105.102818,103.8293203,124.566957,114.9352921,274.340754,106.9798321,111.0930648,118.16911,106.6692,121.2253177,116.6619085,100.3831199,109.8477718,134.2958985,106.0548628,109.1536748,109.4037067,107.2390351,104.1499714,109.6507842,108.3881638,107.2930553,110.5419301,107.5831054,112.1777985,113.379889,107.5876879,105.607939,106.7550618,104.8834926,109.8030073,102.6585909,113.6082684,111.8092776,121.6551999,107.4155896,109.8502994,110.763955,118.8402449,169.6271059,113.7337414,106.7244484,104.101779,104.5631267,112.6228615,107.0779,104.5087053,128.8261529,104.0680085,106.0186675,112.5008253,149.1979807,107.4266555,109.3843198,115.3553785,115.0684932,112.3225952,111.5492958,111.0440027,124.7217475,112.6773118,189.468869,113.1984779,103.8971982,105.5170449,106.7318065,108.9433662,120.5687204,99.34962208,112.5386716,118.5921371,127.6226657,97.77082217,112.623926,110.0372813,126.7188726,115.3206242,106.5985518,117.1809559,114.5616734,121.3224815,123.5421979,108.1551596,105.978706,115.3182054,119.8534084,158.7069191,105.8823529,126.3809135,105.8181617,105.1743304,113.4624069,110.1991791,112.8716989,116.1273841,131.1661926,109.3565168,103.8644224,117.6594623,110.3545945,115.8984657,123.5410244,105.6675189,121.4677382,103.4601792,130.309166,109.39,102.615148,107.8270586,127.4936054,114.8172758,114.2145945,108.269729,109.3712978,108.5228106,105.5912818,104.8827812,113.4172107,118.414198,115.3414324,107.9956692,109.9875373,106.8520358,110.2695319,106.7766425,132.9786738,112.127521,105.1416819,126.733394,112.5066996,117.904555,112.2561012,109.0969566,104.4841743,118.7607111,114.0008796,107.3580377,246.0784307,106.2569899,119.774542,107.6311892,188.2616584,124.5518197,103.1498731,98.8632226,138.4341964,108.4142871,138.2746618,109.108836,106.907327,119.2391391,111.5197325,121.4910314,132.7951198,108.5437565,102.0979266,107.6382467,105.6061416,122.2300248,137.5921707,135.1258154,117.4763115,108.5574572
02/2013,125.5159283,108.7425505,117.5144975,132.3786922,108.3469856,115.8342465,106.9292374,111.8,105.1887741,104.0295053,124.8778168,115.98461,277.7497062,107.3243379,111.1905149,118.9289939,106.683,121.4453523,117.3618594,100.3507036,109.903619,137.2392178,106.4339152,108.4542008,109.681638,107.0830636,105.3520321,110.4574251,109.0971083,107.4091593,111.7574769,108.0627428,111.713616,114.5365199,107.9098067,105.8383112,106.8625694,106.0619588,111.3088354,101.9775388,113.9790133,112.0157829,124.6952909,107.8706146,109.9401198,111.4498,120.5058734,170.304471,114.0780413,107.3544801,104.3974027,102.3897723,112.9916638,106.7566,105.1087538,130.0045957,102.3510612,105.9925974,113.4179516,151.088705,107.7284158,108.9703539,115.5367954,116.2945584,113.5390854,111.4668499,112.8577567,125.5564054,113.4683382,198.4373245,113.27859,104.6555719,105.5170449,106.8318435,109.0684591,121.3811781,99.1386887,113.1436521,119.5408742,128.53395,96.52881328,112.6871185,110.1233152,127.2147183,116.0317361,106.4601846,118.0103459,114.8342935,120.6083039,125.3081834,108.1055445,107.998908,116.5070529,120.3815632,169.2786793,106.0823196,126.1248563,106.1330675,105.2651606,113.570785,110.7415872,113.6202953,116.356968,132.466477,109.4772504,103.8004796,119.0211127,109.2221119,116.3716331,124.604561,106.4973114,122.2012477,102.967042,131.2844611,109.64,103.2666727,107.8270586,127.0654823,113.93134,114.843443,108.2275925,109.5870203,108.5228106,105.4645139,105.0963918,113.794088,119.077298,115.4106519,107.1196562,109.2747207,106.653426,113.0561266,106.8877945,133.8825485,112.224266,104.98794,127.4613285,113.2277132,118.1907311,113.3841422,109.0969566,105.3317441,119.9104447,115.0564433,107.7169475,218.1520703,106.4405691,120.2546003,107.1215342,196.1307096,124.8288067,103.609419,99.1552978,140.4066784,108.6426588,139.0936628,108.7775469,107.0523746,119.5822733,111.6585129,121.8553812,134.2129241,108.4399862,101.9508266,108.193083,106.471059,123.4426651,140.4031923,136.9094762,117.6981743,109.5929815
